center,left,right,steering,throttle,brake,speed
IMG\center_2017_08_05_10_41_02_328.jpg,IMG\left_2017_08_05_10_41_02_328.jpg,IMG\right_2017_08_05_10_41_02_328.jpg,0,0.4221719,0,7.660203
IMG\center_2017_08_05_10_41_02_409.jpg,IMG\left_2017_08_05_10_41_02_409.jpg,IMG\right_2017_08_05_10_41_02_409.jpg,0,0.6634589,0,8.173681
IMG\center_2017_08_05_10_41_02_486.jpg,IMG\left_2017_08_05_10_41_02_486.jpg,IMG\right_2017_08_05_10_41_02_486.jpg,-0.1,0.8952117,0,8.898214
IMG\center_2017_08_05_10_41_02_562.jpg,IMG\left_2017_08_05_10_41_02_562.jpg,IMG\right_2017_08_05_10_41_02_562.jpg,-0.3,0.8910151,0,9.718029
IMG\center_2017_08_05_10_41_02_632.jpg,IMG\left_2017_08_05_10_41_02_632.jpg,IMG\right_2017_08_05_10_41_02_632.jpg,-0.45,0.6773524,0,10.1853
IMG\center_2017_08_05_10_41_02_708.jpg,IMG\left_2017_08_05_10_41_02_708.jpg,IMG\right_2017_08_05_10_41_02_708.jpg,-0.6500001,0.4502853,0,10.53763
IMG\center_2017_08_05_10_41_02_777.jpg,IMG\left_2017_08_05_10_41_02_777.jpg,IMG\right_2017_08_05_10_41_02_777.jpg,-0.5806521,0.2440633,0,10.72002
IMG\center_2017_08_05_10_41_02_844.jpg,IMG\left_2017_08_05_10_41_02_844.jpg,IMG\right_2017_08_05_10_41_02_844.jpg,-0.3785743,0.04198551,0,10.7414
IMG\center_2017_08_05_10_41_02_915.jpg,IMG\left_2017_08_05_10_41_02_915.jpg,IMG\right_2017_08_05_10_41_02_915.jpg,-0.1652164,0,0,10.66329
IMG\center_2017_08_05_10_41_02_987.jpg,IMG\left_2017_08_05_10_41_02_987.jpg,IMG\right_2017_08_05_10_41_02_987.jpg,0,0,0,10.58468
IMG\center_2017_08_05_10_41_03_056.jpg,IMG\left_2017_08_05_10_41_03_056.jpg,IMG\right_2017_08_05_10_41_03_056.jpg,0,0,0,10.49529
IMG\center_2017_08_05_10_41_03_124.jpg,IMG\left_2017_08_05_10_41_03_124.jpg,IMG\right_2017_08_05_10_41_03_124.jpg,0,0.2047041,0,10.53855
IMG\center_2017_08_05_10_41_03_190.jpg,IMG\left_2017_08_05_10_41_03_190.jpg,IMG\right_2017_08_05_10_41_03_190.jpg,0,0.4061358,0,10.70604
IMG\center_2017_08_05_10_41_03_258.jpg,IMG\left_2017_08_05_10_41_03_258.jpg,IMG\right_2017_08_05_10_41_03_258.jpg,0,0.4044088,0,11.06256
IMG\center_2017_08_05_10_41_03_338.jpg,IMG\left_2017_08_05_10_41_03_338.jpg,IMG\right_2017_08_05_10_41_03_338.jpg,0,0.1663931,0,11.23664
IMG\center_2017_08_05_10_41_03_408.jpg,IMG\left_2017_08_05_10_41_03_408.jpg,IMG\right_2017_08_05_10_41_03_408.jpg,0,0,0,11.09463
IMG\center_2017_08_05_10_41_03_482.jpg,IMG\left_2017_08_05_10_41_03_482.jpg,IMG\right_2017_08_05_10_41_03_482.jpg,-0.2,0,0,11.09029
IMG\center_2017_08_05_10_41_03_552.jpg,IMG\left_2017_08_05_10_41_03_552.jpg,IMG\right_2017_08_05_10_41_03_552.jpg,-0.4,0,0,10.95702
IMG\center_2017_08_05_10_41_03_624.jpg,IMG\left_2017_08_05_10_41_03_624.jpg,IMG\right_2017_08_05_10_41_03_624.jpg,-0.2166952,0,0,10.88926
IMG\center_2017_08_05_10_41_03_723.jpg,IMG\left_2017_08_05_10_41_03_723.jpg,IMG\right_2017_08_05_10_41_03_723.jpg,0,0,0,10.77357
IMG\center_2017_08_05_10_41_03_823.jpg,IMG\left_2017_08_05_10_41_03_823.jpg,IMG\right_2017_08_05_10_41_03_823.jpg,-0.1,0,0,10.66257
IMG\center_2017_08_05_10_41_03_893.jpg,IMG\left_2017_08_05_10_41_03_893.jpg,IMG\right_2017_08_05_10_41_03_893.jpg,-0.3,0,0,10.55401
IMG\center_2017_08_05_10_41_03_962.jpg,IMG\left_2017_08_05_10_41_03_962.jpg,IMG\right_2017_08_05_10_41_03_962.jpg,-0.1078446,0,0,10.48989
IMG\center_2017_08_05_10_41_04_034.jpg,IMG\left_2017_08_05_10_41_04_034.jpg,IMG\right_2017_08_05_10_41_04_034.jpg,0,0,0,10.40049
IMG\center_2017_08_05_10_41_04_102.jpg,IMG\left_2017_08_05_10_41_04_102.jpg,IMG\right_2017_08_05_10_41_04_102.jpg,-0.1,0,0,10.33639
IMG\center_2017_08_05_10_41_04_170.jpg,IMG\left_2017_08_05_10_41_04_170.jpg,IMG\right_2017_08_05_10_41_04_170.jpg,-0.25,0,0,10.2603
IMG\center_2017_08_05_10_41_04_239.jpg,IMG\left_2017_08_05_10_41_04_239.jpg,IMG\right_2017_08_05_10_41_04_239.jpg,-0.3120346,0,0,10.15116
IMG\center_2017_08_05_10_41_04_308.jpg,IMG\left_2017_08_05_10_41_04_308.jpg,IMG\right_2017_08_05_10_41_04_308.jpg,-0.1040955,0,0,10.09155
IMG\center_2017_08_05_10_41_04_409.jpg,IMG\left_2017_08_05_10_41_04_409.jpg,IMG\right_2017_08_05_10_41_04_409.jpg,0,0,0,9.981256
IMG\center_2017_08_05_10_41_04_482.jpg,IMG\left_2017_08_05_10_41_04_482.jpg,IMG\right_2017_08_05_10_41_04_482.jpg,0,0,0,9.900356
IMG\center_2017_08_05_10_41_04_554.jpg,IMG\left_2017_08_05_10_41_04_554.jpg,IMG\right_2017_08_05_10_41_04_554.jpg,0,0.1035738,0,9.862606
IMG\center_2017_08_05_10_41_04_622.jpg,IMG\left_2017_08_05_10_41_04_622.jpg,IMG\right_2017_08_05_10_41_04_622.jpg,0,0.310202,0,9.988773
IMG\center_2017_08_05_10_41_04_689.jpg,IMG\left_2017_08_05_10_41_04_689.jpg,IMG\right_2017_08_05_10_41_04_689.jpg,0,0.3052719,0,10.20156
IMG\center_2017_08_05_10_41_04_762.jpg,IMG\left_2017_08_05_10_41_04_762.jpg,IMG\right_2017_08_05_10_41_04_762.jpg,0,0.08745955,0,10.27928
IMG\center_2017_08_05_10_41_04_839.jpg,IMG\left_2017_08_05_10_41_04_839.jpg,IMG\right_2017_08_05_10_41_04_839.jpg,0,0,0,10.20414
IMG\center_2017_08_05_10_41_04_917.jpg,IMG\left_2017_08_05_10_41_04_917.jpg,IMG\right_2017_08_05_10_41_04_917.jpg,0,0.1156012,0,10.16868
IMG\center_2017_08_05_10_41_04_994.jpg,IMG\left_2017_08_05_10_41_04_994.jpg,IMG\right_2017_08_05_10_41_04_994.jpg,0,0.3480232,0,10.34886
IMG\center_2017_08_05_10_41_05_065.jpg,IMG\left_2017_08_05_10_41_05_065.jpg,IMG\right_2017_08_05_10_41_05_065.jpg,0,0.5641063,0,10.62865
IMG\center_2017_08_05_10_41_05_137.jpg,IMG\left_2017_08_05_10_41_05_137.jpg,IMG\right_2017_08_05_10_41_05_137.jpg,0,0.7777669,0,11.22706
IMG\center_2017_08_05_10_41_05_205.jpg,IMG\left_2017_08_05_10_41_05_205.jpg,IMG\right_2017_08_05_10_41_05_205.jpg,0,0.9827318,0,11.94875
IMG\center_2017_08_05_10_41_05_275.jpg,IMG\left_2017_08_05_10_41_05_275.jpg,IMG\right_2017_08_05_10_41_05_275.jpg,0,0.8954719,0,12.4739
IMG\center_2017_08_05_10_41_05_346.jpg,IMG\left_2017_08_05_10_41_05_346.jpg,IMG\right_2017_08_05_10_41_05_346.jpg,0,0.6791795,0,12.80736
IMG\center_2017_08_05_10_41_05_424.jpg,IMG\left_2017_08_05_10_41_05_424.jpg,IMG\right_2017_08_05_10_41_05_424.jpg,-0.1,0.4464725,0,13.37677
IMG\center_2017_08_05_10_41_05_508.jpg,IMG\left_2017_08_05_10_41_05_508.jpg,IMG\right_2017_08_05_10_41_05_508.jpg,-0.3,0.2309573,0,13.48896
IMG\center_2017_08_05_10_41_05_591.jpg,IMG\left_2017_08_05_10_41_05_591.jpg,IMG\right_2017_08_05_10_41_05_591.jpg,-0.09100933,0,0,13.36861
IMG\center_2017_08_05_10_41_05_676.jpg,IMG\left_2017_08_05_10_41_05_676.jpg,IMG\right_2017_08_05_10_41_05_676.jpg,0,0,0,13.27413
IMG\center_2017_08_05_10_41_05_760.jpg,IMG\left_2017_08_05_10_41_05_760.jpg,IMG\right_2017_08_05_10_41_05_760.jpg,0,0,0,13.15649
IMG\center_2017_08_05_10_41_05_848.jpg,IMG\left_2017_08_05_10_41_05_848.jpg,IMG\right_2017_08_05_10_41_05_848.jpg,0,0,0,13.50607
IMG\center_2017_08_05_10_41_05_939.jpg,IMG\left_2017_08_05_10_41_05_939.jpg,IMG\right_2017_08_05_10_41_05_939.jpg,0,0,0,13.38716
IMG\center_2017_08_05_10_41_06_026.jpg,IMG\left_2017_08_05_10_41_06_026.jpg,IMG\right_2017_08_05_10_41_06_026.jpg,0,0,0,12.71228
IMG\center_2017_08_05_10_41_06_109.jpg,IMG\left_2017_08_05_10_41_06_109.jpg,IMG\right_2017_08_05_10_41_06_109.jpg,0,0.2544162,0,12.80553
IMG\center_2017_08_05_10_41_06_192.jpg,IMG\left_2017_08_05_10_41_06_192.jpg,IMG\right_2017_08_05_10_41_06_192.jpg,0,0.5011792,0,13.28531
IMG\center_2017_08_05_10_41_06_282.jpg,IMG\left_2017_08_05_10_41_06_282.jpg,IMG\right_2017_08_05_10_41_06_282.jpg,0,0.7578056,0,13.98828
IMG\center_2017_08_05_10_41_06_355.jpg,IMG\left_2017_08_05_10_41_06_355.jpg,IMG\right_2017_08_05_10_41_06_355.jpg,0,0.7670305,0,14.96745
IMG\center_2017_08_05_10_41_06_438.jpg,IMG\left_2017_08_05_10_41_06_438.jpg,IMG\right_2017_08_05_10_41_06_438.jpg,0,0.5156369,0,15.47429
IMG\center_2017_08_05_10_41_06_534.jpg,IMG\left_2017_08_05_10_41_06_534.jpg,IMG\right_2017_08_05_10_41_06_534.jpg,-0.1,0.2631899,0,15.73196
IMG\center_2017_08_05_10_41_06_617.jpg,IMG\left_2017_08_05_10_41_06_617.jpg,IMG\right_2017_08_05_10_41_06_617.jpg,-0.3,0.01885281,0,15.66173
IMG\center_2017_08_05_10_41_06_705.jpg,IMG\left_2017_08_05_10_41_06_705.jpg,IMG\right_2017_08_05_10_41_06_705.jpg,-0.3648452,0,0,14.90491
IMG\center_2017_08_05_10_41_06_793.jpg,IMG\left_2017_08_05_10_41_06_793.jpg,IMG\right_2017_08_05_10_41_06_793.jpg,-0.08875731,0,0,14.78071
IMG\center_2017_08_05_10_41_06_875.jpg,IMG\left_2017_08_05_10_41_06_875.jpg,IMG\right_2017_08_05_10_41_06_875.jpg,0,0,0,14.64305
IMG\center_2017_08_05_10_41_06_967.jpg,IMG\left_2017_08_05_10_41_06_967.jpg,IMG\right_2017_08_05_10_41_06_967.jpg,-0.15,0,0,15.05187
IMG\center_2017_08_05_10_41_07_050.jpg,IMG\left_2017_08_05_10_41_07_050.jpg,IMG\right_2017_08_05_10_41_07_050.jpg,-0.35,0,0,14.88572
IMG\center_2017_08_05_10_41_07_130.jpg,IMG\left_2017_08_05_10_41_07_130.jpg,IMG\right_2017_08_05_10_41_07_130.jpg,-0.1694508,0,0,14.77128
IMG\center_2017_08_05_10_41_07_206.jpg,IMG\left_2017_08_05_10_41_07_206.jpg,IMG\right_2017_08_05_10_41_07_206.jpg,0,0,0,14.665
IMG\center_2017_08_05_10_41_07_291.jpg,IMG\left_2017_08_05_10_41_07_291.jpg,IMG\right_2017_08_05_10_41_07_291.jpg,0,0,0,14.55297
IMG\center_2017_08_05_10_41_07_374.jpg,IMG\left_2017_08_05_10_41_07_374.jpg,IMG\right_2017_08_05_10_41_07_374.jpg,-0.2,0,0,14.44742
IMG\center_2017_08_05_10_41_07_453.jpg,IMG\left_2017_08_05_10_41_07_453.jpg,IMG\right_2017_08_05_10_41_07_453.jpg,-0.2585812,0,0,14.2902
IMG\center_2017_08_05_10_41_07_533.jpg,IMG\left_2017_08_05_10_41_07_533.jpg,IMG\right_2017_08_05_10_41_07_533.jpg,-0.01865687,0,0,14.18549
IMG\center_2017_08_05_10_41_07_609.jpg,IMG\left_2017_08_05_10_41_07_609.jpg,IMG\right_2017_08_05_10_41_07_609.jpg,0,0,0,14.03164
IMG\center_2017_08_05_10_41_07_690.jpg,IMG\left_2017_08_05_10_41_07_690.jpg,IMG\right_2017_08_05_10_41_07_690.jpg,0,0,0,13.90857
IMG\center_2017_08_05_10_41_07_773.jpg,IMG\left_2017_08_05_10_41_07_773.jpg,IMG\right_2017_08_05_10_41_07_773.jpg,0,0,0,13.81259
IMG\center_2017_08_05_10_41_07_861.jpg,IMG\left_2017_08_05_10_41_07_861.jpg,IMG\right_2017_08_05_10_41_07_861.jpg,0,0,0,13.07987
IMG\center_2017_08_05_10_41_07_946.jpg,IMG\left_2017_08_05_10_41_07_946.jpg,IMG\right_2017_08_05_10_41_07_946.jpg,-0.1,0,0,12.96638
IMG\center_2017_08_05_10_41_08_030.jpg,IMG\left_2017_08_05_10_41_08_030.jpg,IMG\right_2017_08_05_10_41_08_030.jpg,-0.3,0,0,12.84039
IMG\center_2017_08_05_10_41_08_105.jpg,IMG\left_2017_08_05_10_41_08_105.jpg,IMG\right_2017_08_05_10_41_08_105.jpg,-0.141394,0,0,12.72629
IMG\center_2017_08_05_10_41_08_185.jpg,IMG\left_2017_08_05_10_41_08_185.jpg,IMG\right_2017_08_05_10_41_08_185.jpg,0,0,0,12.60851
IMG\center_2017_08_05_10_41_08_263.jpg,IMG\left_2017_08_05_10_41_08_263.jpg,IMG\right_2017_08_05_10_41_08_263.jpg,-0.1,0,0,12.51497
IMG\center_2017_08_05_10_41_08_343.jpg,IMG\left_2017_08_05_10_41_08_343.jpg,IMG\right_2017_08_05_10_41_08_343.jpg,-0.3,0,0,12.47257
IMG\center_2017_08_05_10_41_08_430.jpg,IMG\left_2017_08_05_10_41_08_430.jpg,IMG\right_2017_08_05_10_41_08_430.jpg,-0.1157652,0,0,12.29
IMG\center_2017_08_05_10_41_08_530.jpg,IMG\left_2017_08_05_10_41_08_530.jpg,IMG\right_2017_08_05_10_41_08_530.jpg,0,0,0,12.66945
IMG\center_2017_08_05_10_41_08_626.jpg,IMG\left_2017_08_05_10_41_08_626.jpg,IMG\right_2017_08_05_10_41_08_626.jpg,-0.15,0,0,11.98378
IMG\center_2017_08_05_10_41_08_717.jpg,IMG\left_2017_08_05_10_41_08_717.jpg,IMG\right_2017_08_05_10_41_08_717.jpg,-0.35,0,0,11.85382
IMG\center_2017_08_05_10_41_08_810.jpg,IMG\left_2017_08_05_10_41_08_810.jpg,IMG\right_2017_08_05_10_41_08_810.jpg,-0.4164967,0,0,12.21062
IMG\center_2017_08_05_10_41_08_888.jpg,IMG\left_2017_08_05_10_41_08_888.jpg,IMG\right_2017_08_05_10_41_08_888.jpg,-0.1801651,0,0,12.12441
IMG\center_2017_08_05_10_41_08_966.jpg,IMG\left_2017_08_05_10_41_08_966.jpg,IMG\right_2017_08_05_10_41_08_966.jpg,-0.3801651,0,0,12.00789
IMG\center_2017_08_05_10_41_09_042.jpg,IMG\left_2017_08_05_10_41_09_042.jpg,IMG\right_2017_08_05_10_41_09_042.jpg,-0.4275819,0,0,11.89612
IMG\center_2017_08_05_10_41_09_121.jpg,IMG\left_2017_08_05_10_41_09_121.jpg,IMG\right_2017_08_05_10_41_09_121.jpg,-0.2007746,0,0,11.81474
IMG\center_2017_08_05_10_41_09_203.jpg,IMG\left_2017_08_05_10_41_09_203.jpg,IMG\right_2017_08_05_10_41_09_203.jpg,0,0,0,11.68367
IMG\center_2017_08_05_10_41_09_279.jpg,IMG\left_2017_08_05_10_41_09_279.jpg,IMG\right_2017_08_05_10_41_09_279.jpg,0,0,0,11.32541
IMG\center_2017_08_05_10_41_09_385.jpg,IMG\left_2017_08_05_10_41_09_385.jpg,IMG\right_2017_08_05_10_41_09_385.jpg,0,0,0,11.24398
IMG\center_2017_08_05_10_41_09_468.jpg,IMG\left_2017_08_05_10_41_09_468.jpg,IMG\right_2017_08_05_10_41_09_468.jpg,0,0,0,11.24051
IMG\center_2017_08_05_10_41_09_543.jpg,IMG\left_2017_08_05_10_41_09_543.jpg,IMG\right_2017_08_05_10_41_09_543.jpg,0,0,0,11.13125
IMG\center_2017_08_05_10_41_09_627.jpg,IMG\left_2017_08_05_10_41_09_627.jpg,IMG\right_2017_08_05_10_41_09_627.jpg,0,0,0,11.0195
IMG\center_2017_08_05_10_41_09_710.jpg,IMG\left_2017_08_05_10_41_09_710.jpg,IMG\right_2017_08_05_10_41_09_710.jpg,0,0,0,10.93093
IMG\center_2017_08_05_10_41_09_790.jpg,IMG\left_2017_08_05_10_41_09_790.jpg,IMG\right_2017_08_05_10_41_09_790.jpg,0,0,0,10.84307
IMG\center_2017_08_05_10_41_09_875.jpg,IMG\left_2017_08_05_10_41_09_875.jpg,IMG\right_2017_08_05_10_41_09_875.jpg,0,0,0,10.75591
IMG\center_2017_08_05_10_41_09_955.jpg,IMG\left_2017_08_05_10_41_09_955.jpg,IMG\right_2017_08_05_10_41_09_955.jpg,0,0,0,10.66946
IMG\center_2017_08_05_10_41_10_032.jpg,IMG\left_2017_08_05_10_41_10_032.jpg,IMG\right_2017_08_05_10_41_10_032.jpg,0,0,0,10.58369
IMG\center_2017_08_05_10_41_10_113.jpg,IMG\left_2017_08_05_10_41_10_113.jpg,IMG\right_2017_08_05_10_41_10_113.jpg,0,0.1344716,0,10.55245
IMG\center_2017_08_05_10_41_10_193.jpg,IMG\left_2017_08_05_10_41_10_193.jpg,IMG\right_2017_08_05_10_41_10_193.jpg,0,0.374527,0,10.74913
IMG\center_2017_08_05_10_41_10_276.jpg,IMG\left_2017_08_05_10_41_10_276.jpg,IMG\right_2017_08_05_10_41_10_276.jpg,0,0.3637038,0,11.07986
IMG\center_2017_08_05_10_41_10_369.jpg,IMG\left_2017_08_05_10_41_10_369.jpg,IMG\right_2017_08_05_10_41_10_369.jpg,0,0.08573147,0,11.16496
IMG\center_2017_08_05_10_41_10_464.jpg,IMG\left_2017_08_05_10_41_10_464.jpg,IMG\right_2017_08_05_10_41_10_464.jpg,0,0,0,11.08234
IMG\center_2017_08_05_10_41_10_546.jpg,IMG\left_2017_08_05_10_41_10_546.jpg,IMG\right_2017_08_05_10_41_10_546.jpg,0,0,0,10.97023
IMG\center_2017_08_05_10_41_10_623.jpg,IMG\left_2017_08_05_10_41_10_623.jpg,IMG\right_2017_08_05_10_41_10_623.jpg,0,0,0,10.88136
IMG\center_2017_08_05_10_41_10_702.jpg,IMG\left_2017_08_05_10_41_10_702.jpg,IMG\right_2017_08_05_10_41_10_702.jpg,0,0,0,10.81519
IMG\center_2017_08_05_10_41_10_781.jpg,IMG\left_2017_08_05_10_41_10_781.jpg,IMG\right_2017_08_05_10_41_10_781.jpg,0,0,0,10.72769
IMG\center_2017_08_05_10_41_10_861.jpg,IMG\left_2017_08_05_10_41_10_861.jpg,IMG\right_2017_08_05_10_41_10_861.jpg,0,0,0,10.64144
IMG\center_2017_08_05_10_41_10_941.jpg,IMG\left_2017_08_05_10_41_10_941.jpg,IMG\right_2017_08_05_10_41_10_941.jpg,0,0,0,10.55558
IMG\center_2017_08_05_10_41_11_021.jpg,IMG\left_2017_08_05_10_41_11_021.jpg,IMG\right_2017_08_05_10_41_11_021.jpg,0,0,0,10.47014
IMG\center_2017_08_05_10_41_11_104.jpg,IMG\left_2017_08_05_10_41_11_104.jpg,IMG\right_2017_08_05_10_41_11_104.jpg,0,0,0,10.3643
IMG\center_2017_08_05_10_41_11_184.jpg,IMG\left_2017_08_05_10_41_11_184.jpg,IMG\right_2017_08_05_10_41_11_184.jpg,0,0,0,10.28037
IMG\center_2017_08_05_10_41_11_264.jpg,IMG\left_2017_08_05_10_41_11_264.jpg,IMG\right_2017_08_05_10_41_11_264.jpg,0,0,0,10.19712
IMG\center_2017_08_05_10_41_11_345.jpg,IMG\left_2017_08_05_10_41_11_345.jpg,IMG\right_2017_08_05_10_41_11_345.jpg,0,0.2449535,0,10.27252
IMG\center_2017_08_05_10_41_11_427.jpg,IMG\left_2017_08_05_10_41_11_427.jpg,IMG\right_2017_08_05_10_41_11_427.jpg,0,0.4867182,0,10.58234
IMG\center_2017_08_05_10_41_11_505.jpg,IMG\left_2017_08_05_10_41_11_505.jpg,IMG\right_2017_08_05_10_41_11_505.jpg,0,0.4832466,0,11.02497
IMG\center_2017_08_05_10_41_11_583.jpg,IMG\left_2017_08_05_10_41_11_583.jpg,IMG\right_2017_08_05_10_41_11_583.jpg,0,0.2515148,0,11.2798
IMG\center_2017_08_05_10_41_11_665.jpg,IMG\left_2017_08_05_10_41_11_665.jpg,IMG\right_2017_08_05_10_41_11_665.jpg,0,0.005199775,0,11.24586
IMG\center_2017_08_05_10_41_11_738.jpg,IMG\left_2017_08_05_10_41_11_738.jpg,IMG\right_2017_08_05_10_41_11_738.jpg,0,0,0,11.1811
IMG\center_2017_08_05_10_41_11_818.jpg,IMG\left_2017_08_05_10_41_11_818.jpg,IMG\right_2017_08_05_10_41_11_818.jpg,0,0,0,11.09119
IMG\center_2017_08_05_10_41_11_897.jpg,IMG\left_2017_08_05_10_41_11_897.jpg,IMG\right_2017_08_05_10_41_11_897.jpg,0,0,0,11.0019
IMG\center_2017_08_05_10_41_11_982.jpg,IMG\left_2017_08_05_10_41_11_982.jpg,IMG\right_2017_08_05_10_41_11_982.jpg,0,0,0,10.8913
IMG\center_2017_08_05_10_41_12_070.jpg,IMG\left_2017_08_05_10_41_12_070.jpg,IMG\right_2017_08_05_10_41_12_070.jpg,0,0,0,10.80361
IMG\center_2017_08_05_10_41_12_160.jpg,IMG\left_2017_08_05_10_41_12_160.jpg,IMG\right_2017_08_05_10_41_12_160.jpg,0,0,0,10.71663
IMG\center_2017_08_05_10_41_12_244.jpg,IMG\left_2017_08_05_10_41_12_244.jpg,IMG\right_2017_08_05_10_41_12_244.jpg,0,0,0,10.6089
IMG\center_2017_08_05_10_41_12_322.jpg,IMG\left_2017_08_05_10_41_12_322.jpg,IMG\right_2017_08_05_10_41_12_322.jpg,0,0,0,10.52348
IMG\center_2017_08_05_10_41_12_400.jpg,IMG\left_2017_08_05_10_41_12_400.jpg,IMG\right_2017_08_05_10_41_12_400.jpg,0,0.112659,0,10.4775
IMG\center_2017_08_05_10_41_12_479.jpg,IMG\left_2017_08_05_10_41_12_479.jpg,IMG\right_2017_08_05_10_41_12_479.jpg,0,0.3477557,0,10.65579
IMG\center_2017_08_05_10_41_12_548.jpg,IMG\left_2017_08_05_10_41_12_548.jpg,IMG\right_2017_08_05_10_41_12_548.jpg,0,0.5558323,0,11.04255
IMG\center_2017_08_05_10_41_12_630.jpg,IMG\left_2017_08_05_10_41_12_630.jpg,IMG\right_2017_08_05_10_41_12_630.jpg,0,0.3109471,0,11.19123
IMG\center_2017_08_05_10_41_12_706.jpg,IMG\left_2017_08_05_10_41_12_706.jpg,IMG\right_2017_08_05_10_41_12_706.jpg,0,0.08205509,0,11.45294
IMG\center_2017_08_05_10_41_12_798.jpg,IMG\left_2017_08_05_10_41_12_798.jpg,IMG\right_2017_08_05_10_41_12_798.jpg,0,0,0,11.60982
IMG\center_2017_08_05_10_41_12_873.jpg,IMG\left_2017_08_05_10_41_12_873.jpg,IMG\right_2017_08_05_10_41_12_873.jpg,0,0,0,11.22807
IMG\center_2017_08_05_10_41_12_943.jpg,IMG\left_2017_08_05_10_41_12_943.jpg,IMG\right_2017_08_05_10_41_12_943.jpg,0,0,0,11.14114
IMG\center_2017_08_05_10_41_13_023.jpg,IMG\left_2017_08_05_10_41_13_023.jpg,IMG\right_2017_08_05_10_41_13_023.jpg,0,0,0,11.05193
IMG\center_2017_08_05_10_41_13_103.jpg,IMG\left_2017_08_05_10_41_13_103.jpg,IMG\right_2017_08_05_10_41_13_103.jpg,0,0,0,10.9635
IMG\center_2017_08_05_10_41_13_182.jpg,IMG\left_2017_08_05_10_41_13_182.jpg,IMG\right_2017_08_05_10_41_13_182.jpg,0,0,0,10.87576
IMG\center_2017_08_05_10_41_13_262.jpg,IMG\left_2017_08_05_10_41_13_262.jpg,IMG\right_2017_08_05_10_41_13_262.jpg,0,0,0,10.78872
IMG\center_2017_08_05_10_41_13_343.jpg,IMG\left_2017_08_05_10_41_13_343.jpg,IMG\right_2017_08_05_10_41_13_343.jpg,0,0,0,10.70237
IMG\center_2017_08_05_10_41_13_420.jpg,IMG\left_2017_08_05_10_41_13_420.jpg,IMG\right_2017_08_05_10_41_13_420.jpg,0,0,0,10.61671
IMG\center_2017_08_05_10_41_13_496.jpg,IMG\left_2017_08_05_10_41_13_496.jpg,IMG\right_2017_08_05_10_41_13_496.jpg,0,0,0,10.55294
IMG\center_2017_08_05_10_41_13_574.jpg,IMG\left_2017_08_05_10_41_13_574.jpg,IMG\right_2017_08_05_10_41_13_574.jpg,0,0,0,10.46882
IMG\center_2017_08_05_10_41_13_655.jpg,IMG\left_2017_08_05_10_41_13_655.jpg,IMG\right_2017_08_05_10_41_13_655.jpg,0,0,0,10.38546
IMG\center_2017_08_05_10_41_13_730.jpg,IMG\left_2017_08_05_10_41_13_730.jpg,IMG\right_2017_08_05_10_41_13_730.jpg,0,0,0,10.30277
IMG\center_2017_08_05_10_41_13_810.jpg,IMG\left_2017_08_05_10_41_13_810.jpg,IMG\right_2017_08_05_10_41_13_810.jpg,0,0,0,10.22075
IMG\center_2017_08_05_10_41_13_886.jpg,IMG\left_2017_08_05_10_41_13_886.jpg,IMG\right_2017_08_05_10_41_13_886.jpg,0,0,0,10.13923
IMG\center_2017_08_05_10_41_13_961.jpg,IMG\left_2017_08_05_10_41_13_961.jpg,IMG\right_2017_08_05_10_41_13_961.jpg,0,0,0,10.05832
IMG\center_2017_08_05_10_41_14_041.jpg,IMG\left_2017_08_05_10_41_14_041.jpg,IMG\right_2017_08_05_10_41_14_041.jpg,0,0,0,9.977801
IMG\center_2017_08_05_10_41_14_119.jpg,IMG\left_2017_08_05_10_41_14_119.jpg,IMG\right_2017_08_05_10_41_14_119.jpg,0,0.2358551,0,10.05092
IMG\center_2017_08_05_10_41_14_194.jpg,IMG\left_2017_08_05_10_41_14_194.jpg,IMG\right_2017_08_05_10_41_14_194.jpg,0,0.4604554,0,10.25597
IMG\center_2017_08_05_10_41_14_276.jpg,IMG\left_2017_08_05_10_41_14_276.jpg,IMG\right_2017_08_05_10_41_14_276.jpg,0,0.2161437,0,10.46363
IMG\center_2017_08_05_10_41_14_347.jpg,IMG\left_2017_08_05_10_41_14_347.jpg,IMG\right_2017_08_05_10_41_14_347.jpg,0,0.003459498,0,10.45249
IMG\center_2017_08_05_10_41_14_429.jpg,IMG\left_2017_08_05_10_41_14_429.jpg,IMG\right_2017_08_05_10_41_14_429.jpg,0,0,0,10.36913
IMG\center_2017_08_05_10_41_14_510.jpg,IMG\left_2017_08_05_10_41_14_510.jpg,IMG\right_2017_08_05_10_41_14_510.jpg,0,0,0,10.28602
IMG\center_2017_08_05_10_41_14_588.jpg,IMG\left_2017_08_05_10_41_14_588.jpg,IMG\right_2017_08_05_10_41_14_588.jpg,0,0,0,10.20354
IMG\center_2017_08_05_10_41_14_672.jpg,IMG\left_2017_08_05_10_41_14_672.jpg,IMG\right_2017_08_05_10_41_14_672.jpg,0,0,0,10.12153
IMG\center_2017_08_05_10_41_14_781.jpg,IMG\left_2017_08_05_10_41_14_781.jpg,IMG\right_2017_08_05_10_41_14_781.jpg,0,0,0,9.999742
IMG\center_2017_08_05_10_41_14_866.jpg,IMG\left_2017_08_05_10_41_14_866.jpg,IMG\right_2017_08_05_10_41_14_866.jpg,0,0,0,9.919366
